id,file,url,mime,size
衛署藥製字第042977號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/042977/2fa93498e4dbeb58255572a86990c0b0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01042977&Seq=390&Type=10,image/jpeg,8874
衛署藥製字第042990號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/042990/0b4249c6120c2f63655059243c6b4930,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01042990&Seq=390&Type=10,image/jpeg,9352
衛署藥製字第042991號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/042991/33cdf1fa189bbd5deb1827becc510cf9,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01042991&Seq=390&Type=10,image/jpeg,9279
衛署藥製字第042993號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/042993/21754b5e9c6c12bd2223e6cd1d0192d6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01042993&Seq=390&Type=10,image/jpeg,8765
衛署藥製字第042999號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/042999/1f46e027ded88071e8331c41f808e8d9,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01042999&Seq=390&Type=10,image/jpeg,64483
衛署藥製字第043005號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043005/1d8df29d249ca0a56ec3b97a41873e12,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043005&Seq=390&Type=10,image/jpeg,9450
衛署藥製字第043011號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043011/7b82272f5a6d8a9f088c6481cac253b0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043011&Seq=390&Type=10,image/jpeg,9522
衛署藥製字第043014號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043014/9902aa34ef5aeb17a5f49d1954c2a693,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043014&Seq=390&Type=10,image/jpeg,53000
衛署藥製字第043016號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043016/977b976ceb2841ab594ec0906f0f27bc,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043016&Seq=390&Type=10,image/jpeg,65078
衛署藥製字第043018號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043018/d4c67f7dc9d5d29c5678aa17d4ae4884,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043018&Seq=001&Type=10,image/jpeg,19129
衛署藥製字第043019號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043019/0af8d7dc0ce680abeaea6f7e30006c9f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043019&Seq=390&Type=10,image/jpeg,65424
衛署藥製字第043021號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043021/8176dc78de61295cd5f4ee0134baa8e8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043021&Seq=390&Type=10,image/jpeg,60647
衛署藥製字第043024號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043024/fd506d102d7afe2d769946181cf35f54,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043024&Seq=390&Type=10,image/jpeg,63792
衛署藥製字第043026號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043026/64853f71a3a623754bebd6c35aadbfe5,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043026&Seq=390&Type=10,image/jpeg,64182
衛署藥製字第043041號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043041/b0b39fc35061e102576b9d73e7efc923,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043041&Seq=390&Type=10,image/jpeg,57492
衛署藥製字第043046號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043046/d921807334cb7051777f34887dc30bc5,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043046&Seq=390&Type=10,image/jpeg,59206
衛署藥製字第043052號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043052/45e302150f2e8b8158ca8b6efdcf787b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043052&Seq=390&Type=10,image/jpeg,8515
衛署藥製字第043053號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043053/2e92a372c1da0cf5466be9a18acc5b2e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043053&Seq=390&Type=10,image/jpeg,68740
衛署藥製字第043071號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043071/54c9a848b375f1ba9f99d02234c36d61,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043071&Seq=390&Type=10,image/jpeg,8990
衛署藥製字第043073號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043073/cdd2bc88c337f4a3e26fc041b3d3c34f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043073&Seq=390&Type=10,image/jpeg,9629
衛署藥製字第043074號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043074/a851b46881cc2c7c048f1d512a5c51a3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043074&Seq=390&Type=10,image/jpeg,8858
衛署藥製字第043075號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043075/8e8e9524be7a2d9dc247e4280b0e2dd4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043075&Seq=390&Type=10,image/jpeg,8531
衛署藥製字第043079號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043079/b9221c4041ffab35ae8e17d8ff12f88b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043079&Seq=390&Type=10,image/jpeg,33555
衛署藥製字第043109號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043109/9cc4473c77f1671a4aaf98bc3c8e13f3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043109&Seq=390&Type=10,image/jpeg,57143
衛署藥製字第043111號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043111/72114899a6ec3eada482ed5c8c3163c4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043111&Seq=390&Type=10,image/jpeg,9569
衛署藥製字第043114號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043114/31e1e4c0a3b8d439238f1d09c045ada2,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043114&Seq=390&Type=10,image/jpeg,52056
衛署藥製字第043118號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043118/df582d76066130edd061e3ddb268e8e0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043118&Seq=390&Type=10,image/jpeg,62965
衛署藥製字第043127號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043127/11480a8359eb8583209bc8c7558bc12a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043127&Seq=390&Type=10,image/jpeg,9652
衛署藥製字第043140號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043140/071474dc854f296255a2ba88aa6d90a3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043140&Seq=391&Type=10,image/jpeg,52268
衛署藥製字第043140號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043140/b968c4fb9fd6a50877750cff3d7c9aae,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043140&Seq=390&Type=10,image/jpeg,66557
衛署藥製字第043141號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043141/0e4af5f5b2e9d8da2f487a5da57b4e61,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043141&Seq=391&Type=10,image/jpeg,56225
衛署藥製字第043144號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043144/37e8190561e28b29d2b83967bfc772b5,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043144&Seq=391&Type=10,image/jpeg,50337
衛署藥製字第043153號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043153/b94229bfcf39ecb1a855b6d8ac936351,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043153&Seq=391&Type=10,image/jpeg,59395
衛署藥製字第043154號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043154/abba520b05558f4fbb6cb78ca3ec70bd,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043154&Seq=391&Type=10,image/jpeg,61500
衛署藥製字第043156號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043156/32479c96f80fc506f5851a32e2b82f78,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043156&Seq=391&Type=10,image/jpeg,59538
衛署藥製字第043157號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043157/b1d07af7dfb7b9660831be3855ca8aa2,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043157&Seq=391&Type=10,image/jpeg,8764
衛署藥製字第043162號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043162/d2722b4bfd74a99701256fac3bfee7da,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043162&Seq=391&Type=10,image/jpeg,68196
衛署藥製字第043178號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043178/e0f2d8e67a4b628fef39e30b3b540069,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043178&Seq=391&Type=10,image/jpeg,61461
衛署藥製字第043188號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043188/d717f1be07b1cd7882f0423ad0d98712,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043188&Seq=391&Type=10,image/jpeg,57277
衛署藥製字第043188號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043188/3adb6093302f56b4eed489354dfec398,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043188&Seq=392&Type=10,image/jpeg,8616
衛署藥製字第043190號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043190/d40c9de9b99ed43f62251f5fe42cc22d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043190&Seq=392&Type=10,image/jpeg,8387
衛署藥製字第043210號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043210/c15593c2734939758f06c2b7bf909896,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043210&Seq=392&Type=10,image/jpeg,61766
衛署藥製字第043211號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043211/83f289e74c09fe24603fa8cae1257ca0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043211&Seq=392&Type=10,image/jpeg,60314
衛署藥製字第043213號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043213/30c05bd112afebdea5a1b1a23efb2729,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043213&Seq=392&Type=10,image/jpeg,61035
衛署藥製字第043217號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043217/7ba7d30d995eb0c01c80d7ff1b240752,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043217&Seq=392&Type=10,image/jpeg,51668
衛署藥製字第043219號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043219/79901e9d8822d2f8893253cc55821230,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043219&Seq=392&Type=10,image/jpeg,59067
衛署藥製字第043222號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043222/c763e1f881f1175a920e777833f23df6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043222&Seq=392&Type=10,image/jpeg,8890
衛署藥製字第043223號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043223/c4bdd5784b3d1129b5fba533526002c0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043223&Seq=392&Type=10,image/jpeg,57050
衛署藥製字第043252號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043252/2b409bb180e740418f4dcbf916e90b4b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043252&Seq=392&Type=10,inode/x-empty,0
衛署藥製字第043254號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043254/088ad654290eab179bfab99e32a4bc59,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043254&Seq=392&Type=10,image/jpeg,8943
衛署藥製字第043262號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043262/5529f9e66841f815ba78378386b97136,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043262&Seq=392&Type=10,image/jpeg,56775
衛署藥製字第043264號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043264/701ca6580bba02e141d64953b8836a8a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043264&Seq=001&Type=10,image/jpeg,57359
衛署藥製字第043265號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043265/dfdb616401cab1f3ea1d41e3ae1bb40f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043265&Seq=392&Type=10,image/jpeg,65647
衛署藥製字第043288號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043288/8c823519f5615cb9786577c35969441c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043288&Seq=392&Type=10,image/jpeg,55987
衛署藥製字第043296號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043296/bc8a71008609f546e5956d1eb631e046,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043296&Seq=392&Type=10,image/jpeg,56606
衛署藥製字第043298號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043298/d8131da277f68db5f3c070f17bc5628d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043298&Seq=392&Type=10,image/jpeg,63546
衛署藥製字第043302號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043302/6cdb382c876766f2d9d62f216b84cbfa,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043302&Seq=392&Type=10,image/jpeg,60011
衛署藥製字第043305號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043305/355d1041ede3d504fff78d1e4377e18e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043305&Seq=392&Type=10,image/jpeg,53700
衛署藥製字第043306號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043306/0f2e4c4dcf1991031ef4f994bd215f28,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043306&Seq=393&Type=10,image/jpeg,9142
衛署藥製字第043306號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043306/848d44855c35d8cd666ec90f79f15576,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043306&Seq=392&Type=10,image/jpeg,63498
衛署藥製字第043309號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043309/bcfc3b793337e8340f6a6dc262c2ef34,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043309&Seq=393&Type=10,image/jpeg,56467
衛署藥製字第043316號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043316/6299e23659a33c7792caa8050e7967bb,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043316&Seq=393&Type=10,image/jpeg,8290
衛署藥製字第043317號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043317/ddb2f15e4857d1e69498344b910047e3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043317&Seq=393&Type=10,image/jpeg,9484
衛署藥製字第043320號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043320/ed040bf8aac811aa9380173a7c95d458,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043320&Seq=393&Type=10,image/jpeg,8776
衛署藥製字第043328號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043328/b32dabda809f86bd87f1784652ed82fa,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043328&Seq=393&Type=10,image/jpeg,55927
衛署藥製字第043330號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043330/b880328aa425b0651c2fe428c4da3d6b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043330&Seq=393&Type=10,image/jpeg,56350
衛署藥製字第043339號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043339/d27615287be7f7381776a2058ccf128e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043339&Seq=393&Type=10,image/jpeg,9037
衛署藥製字第043364號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043364/a4e3d50156270170194c912befabcd64,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043364&Seq=393&Type=10,image/jpeg,8803
衛署藥製字第043366號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043366/15abcbd5b0b668e011d9fef6dc5adac3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043366&Seq=393&Type=10,image/jpeg,8855
衛署藥製字第043392號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043392/ec1e8ffab08e1202e655d81107c868bd,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043392&Seq=393&Type=10,image/jpeg,9373
衛署藥製字第043395號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043395/88e78d8bb6acaac5b71b46955356bf9d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043395&Seq=394&Type=10,image/jpeg,60579
衛署藥製字第043395號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043395/32cee875eea12e7f1f6cf51b42a7fb04,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043395&Seq=393&Type=10,image/jpeg,64657
衛署藥製字第043397號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043397/bf7c032c7022fb58359ff366f94332e1,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043397&Seq=394&Type=10,image/jpeg,61441
衛署藥製字第043403號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043403/be3293aa205d16da71c1adee2000eab8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043403&Seq=394&Type=10,image/jpeg,48343
衛署藥製字第043408號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043408/4ee4f5f07d95815ab2212280647037ad,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043408&Seq=394&Type=10,image/jpeg,64669
衛署藥製字第043431號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043431/ddc3e92d4f5349ce3435737ad67e868f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043431&Seq=394&Type=10,image/jpeg,59934
衛署藥製字第043437號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043437/8179ee1f509e1cf1fe67a51542633e7c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043437&Seq=394&Type=10,image/jpeg,46839
衛署藥製字第043442號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043442/e9587618a6be00f22823c62fe0142971,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043442&Seq=394&Type=10,image/jpeg,69994
衛署藥製字第043443號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043443/1b57fb26359874cc94a34bdb71128a70,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043443&Seq=394&Type=10,image/jpeg,51855
衛署藥製字第043445號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043445/fb78bf2189cf480ae58b3e6ead3d9575,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043445&Seq=394&Type=10,image/jpeg,9030
衛署藥製字第043460號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043460/85b0def75a0b0c915c41e2ac97b51527,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043460&Seq=394&Type=10,image/jpeg,52796
衛署藥製字第043467號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043467/f16f9f25e1dcfc824ff08a0613599fcc,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043467&Seq=394&Type=10,image/jpeg,8681
衛署藥製字第043473號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043473/5917f38700f0e6289c6576cb36c0ce9d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043473&Seq=001&Type=10,image/jpeg,28159
衛署藥製字第043491號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043491/0fc19dec36dfd4e8bd494e600f9162d3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043491&Seq=394&Type=10,image/jpeg,9308
衛署藥製字第043498號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043498/5295e032f4777477b8defd6eab501d53,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043498&Seq=394&Type=10,image/jpeg,80518
衛署藥製字第043499號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043499/0b969eebc3d8c9c980a3a41c9d86e462,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043499&Seq=394&Type=10,image/jpeg,61910
衛署藥製字第043501號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043501/71f642a98aecf1d51172abf965dbc60f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043501&Seq=394&Type=10,image/jpeg,51172
衛署藥製字第043502號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043502/5017772c7e33054bcc6f95c4857651ac,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043502&Seq=394&Type=10,image/jpeg,57587
衛署藥製字第043523號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043523/aade6228a2e57a98878263ed73addd7c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043523&Seq=394&Type=10,image/jpeg,56846
衛署藥製字第043545號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043545/d655b6b2b35e0aa80804e684a4bb82d9,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043545&Seq=394&Type=10,image/jpeg,65304
衛署藥製字第043573號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043573/c9a98892aa2c478255fcafbf4cafa891,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043573&Seq=395&Type=10,image/jpeg,8988
衛署藥製字第043573號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043573/3d8c6a0f37cdd5d57292f73e4f8da52d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043573&Seq=394&Type=10,image/jpeg,55272
衛署藥製字第043575號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043575/0cc3b833bf6f966220c8f2594c7a1ede,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043575&Seq=395&Type=10,image/jpeg,9542
衛署藥製字第043587號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043587/b71be6334f163bb77458d53ad280bea3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043587&Seq=395&Type=10,image/jpeg,8815
衛署藥製字第043594號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043594/67efa2064fcb958e604d132e0add2a70,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043594&Seq=395&Type=10,image/jpeg,45530
衛署藥製字第043597號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043597/03f3900f673a72a8b4e6a3d85000fc8c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043597&Seq=395&Type=10,image/jpeg,47146
衛署藥製字第043598號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043598/d90ccf9c8dfa67f9272cb537a986ffb4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043598&Seq=395&Type=10,image/jpeg,69918
衛署藥製字第043603號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043603/d3568fa2d58fadc73d85f6f40de71a28,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043603&Seq=395&Type=10,image/jpeg,9509
衛署藥製字第043617號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043617/1b25fd9fe86863999f61759a5af92f29,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043617&Seq=395&Type=10,image/jpeg,56076
衛署藥製字第043622號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043622/e1cadcbb82083e3cd71af77fee03e55d,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043622&Seq=395&Type=10,image/jpeg,9310
衛署藥製字第043625號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043625/e2b608bfbd1d82a88931a6665f00e924,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043625&Seq=395&Type=10,image/jpeg,54788
衛署藥製字第043632號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043632/c1661e1385608f93efa3280e2237da81,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043632&Seq=395&Type=10,image/jpeg,8510
衛署藥製字第043635號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043635/e62305d7f2b4f36cdc35f16080df0f3f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043635&Seq=395&Type=10,image/jpeg,9263
衛署藥製字第043656號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043656/9334ef8cc3be3c391b1fdea583c36aab,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043656&Seq=395&Type=10,image/jpeg,62361
衛署藥製字第043656號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043656/f69a198c4a4b7d702e3e64dfc0a2de91,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043656&Seq=396&Type=10,image/jpeg,61676
衛署藥製字第043659號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043659/ce6d710649ae3baf049cd6a47fa55c9c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043659&Seq=397&Type=10,image/jpeg,9197
衛署藥製字第043659號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043659/c98c7757a80d73a44c953210ba9ec6bd,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043659&Seq=396&Type=10,image/jpeg,54175
衛署藥製字第043662號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043662/d2b4954cbbbd30598ae3423e1480a603,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043662&Seq=397&Type=10,image/jpeg,73612
衛署藥製字第043663號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043663/9aacbcb70812a7c386698cc00a44c000,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043663&Seq=397&Type=10,image/jpeg,58754
衛署藥製字第043664號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043664/a10265c2dc7be755d0c299244bb28cf5,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043664&Seq=397&Type=10,image/jpeg,69335
衛署藥製字第043680號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043680/d628ddcb09abfb3cf7b9cffd275055ed,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043680&Seq=397&Type=10,image/jpeg,9382
衛署藥製字第043682號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043682/c5bc113343ebd45b794f193c36582680,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043682&Seq=002&Type=10,image/jpeg,992589
衛署藥製字第043687號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043687/8d5bad3f5b2504bfa9deae060a6cbb6b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043687&Seq=397&Type=10,image/jpeg,8896
衛署藥製字第043690號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/043690/b767cc774f28396eb9e9e6d33d00db0a,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01043690&Seq=397&Type=10,image/jpeg,9833
